link,nb_likes,nb_post_comments,likesPerSubs,commentsPerSubs,subs
Ca9wv8AsgLb,251,6,4049.156390330743,96.79258303579465,0.061988220706757594
Ca-C_lGI9e_,120,10,1935.851660715893,161.32097172632442,0.061988220706757594
Ca-RS-HLo36,830,18,13389.640653284927,290.377749107384,0.061988220706757594
Ca_3sg8sEE-,370,8,5968.875953874004,129.05677738105953,0.061988220706757594
CbAHFqnsTzP,197,4,3178.023143008591,64.52838869052977,0.061988220706757594
CbAg9qwuoWA,275,11,4436.326722473922,177.45306889895687,0.061988220706757594
CbCmnoFgBK3,555,57,8953.313930811006,919.5295388400492,0.061988220706757594
CbCxI89seTz,170,3,2742.456519347515,48.396291517897325,0.061988220706757594
CbC_6jLOPLv,545,12,8791.99295908468,193.5851660715893,0.061988220706757594
CbDPXKmFgLn,447,20,7211.047436166702,322.64194345264883,0.061988220706757594
CbDdrfrMiuc,285,4,4597.647694200246,64.52838869052977,0.061988220706757594
CbEwDWbsHK_,331,9,5339.724164141338,145.188874553692,0.061988220706757594
CbFXpCvI6yN,658,12,10614.919939592148,193.5851660715893,0.061988220706757594
CbFc6TzOjhI,308,7,4968.685929170792,112.92468020842709,0.061988220706757594
CbFxxo5o4XR,231,7,3726.514446878094,112.92468020842709,0.061988220706757594
CbGAxdGt0jg,121,0,1951.9837578885256,0.0,0.061988220706757594
CbHi6TTocgj,515,15,8308.030043905708,241.98145758948664,0.061988220706757594
CbH-zJYtHUJ,973,26,15696.530548971366,419.4345264884435,0.061988220706757594
CbIKE4dADtH,519,9,8372.558432596237,145.188874553692,0.061988220706757594
CbIZRY3tkzB,1214,32,19584.365967575784,516.2271095242381,0.061988220706757594
CbKKVoJov0Q,444,7,7162.651144648805,112.92468020842709,0.061988220706757594
CbKU5S6srf3,214,6,3452.2687949433425,96.79258303579465,0.061988220706757594
CbKpkM6O8sm,203,5,3274.815726044386,80.66048586316221,0.061988220706757594
CbLC3FgNscs,185,0,2984.437976937002,0.0,0.061988220706757594
CbMhjKUAdLC,507,10,8178.973266524648,161.32097172632442,0.061988220706757594
CbM385gofcr,398,0,6420.574674707712,0.0,0.061988220706757594
CbNbHW8OUFT,358,24,5775.290787802414,387.1703321431786,0.061988220706757594
CbNqNkul7yn,178,5,2871.513296728575,80.66048586316221,0.061988220706757594
CbOFOzTokhm,242,6,3903.967515777051,96.79258303579465,0.061988220706757594
CbPCatMJ6Qx,229,5,3694.250252532829,80.66048586316221,0.061988220706757594
CbPJ4aEMWkC,377,2,6081.80063408243,32.26419434526488,0.061988220706757594
CbPf2hSuxdf,153,2,2468.2108674127635,32.26419434526488,0.061988220706757594
CbPwB1QOOWz,61,2,984.057927530579,32.26419434526488,0.061988220706757594
CbQFFCUNGCv,364,2,5872.083370838209,32.26419434526488,0.061988220706757594
CbQbtCwOQBo,659,15,10631.05203676478,241.98145758948664,0.061988220706757594
CbR6WWbMOl2,252,5,4065.2884875033756,80.66048586316221,0.061988220706757594
CbSG7XZgh_g,167,6,2694.060227829618,96.79258303579465,0.061988220706757594
CbSd1IpNokW,206,6,3323.212017562283,96.79258303579465,0.061988220706757594
CbUnXkmgNL3,185,5,2984.437976937002,80.66048586316221,0.061988220706757594
CbUumEesRY8,372,18,6001.140148219269,290.377749107384,0.061988220706757594
CbU7AtwtefW,250,4,4033.0242931581106,64.52838869052977,0.061988220706757594
CbVIWiBNmc8,392,21,6323.782091671917,338.7740406252813,0.061988220706757594
CbVUXpvMTmG,264,7,4258.873653574965,112.92468020842709,0.061988220706757594
CbVhhD8Ntca,217,4,3500.66508646124,64.52838869052977,0.061988220706757594
CbW2VaxtZUD,277,12,4468.5909168191865,193.5851660715893,0.061988220706757594
CbXCaBegZnA,88,2,1419.624551191655,32.26419434526488,0.061988220706757594
CbXRHdCtXEs,531,68,8566.143598667826,1096.9826077390062,0.061988220706757594
CbXtT1RoGRN,71,7,1145.3788992569034,112.92468020842709,0.061988220706757594
CbX5LaYN-Gi,356,10,5743.02659345715,161.32097172632442,0.061988220706757594
CbX91hTgr4Y,384,9,6194.725314290858,145.188874553692,0.061988220706757594
CbZgz7wN3YX,215,5,3468.4008921159752,80.66048586316221,0.061988220706757594
CbZo9O1NaPY,207,0,3339.344114734916,0.0,0.061988220706757594
CbZwdmCBPed,69,3,1113.1147049116385,48.396291517897325,0.061988220706757594
CbZ7Lx6tqPC,744,32,12002.280296438537,516.2271095242381,0.061988220706757594
CbaLRVKt7-M,539,31,8695.200376048886,500.0950123516057,0.061988220706757594
CbaWbA1gTi3,233,6,3758.778641223359,96.79258303579465,0.061988220706757594
CbalaSqL7Cc,74,0,1193.7751907748006,0.0,0.061988220706757594
Cbb1uctNqOM,156,3,2516.607158930661,48.396291517897325,0.061988220706757594
CbcGOontPWy,89,0,1435.7566483642875,0.0,0.061988220706757594
CbcTIlUgqCq,107,6,1726.1343974716713,96.79258303579465,0.061988220706757594
CbchDtfoWan,80,2,1290.5677738105953,32.26419434526488,0.061988220706757594
CbcvObutn6l,283,3,4565.383499854981,48.396291517897325,0.061988220706757594
CbczZiltp93,380,20,6130.1969256003285,322.64194345264883,0.061988220706757594
CbdBDMgN2P7,424,8,6840.009201196156,129.05677738105953,0.061988220706757594
CbdKQRZo8I3,57,1,919.5295388400492,16.13209717263244,0.061988220706757594
CbejRfYAC78,202,2,3258.683628871753,32.26419434526488,0.061988220706757594
CbeuM7zA7dr,342,11,5517.1772330402955,177.45306889895687,0.061988220706757594
Cbe5w4lM3p1,401,12,6468.970966225609,193.5851660715893,0.061988220706757594
CbfGWxRtU8Y,802,23,12937.941932451218,371.03823497054617,0.061988220706757594
CbfMp5uIvMi,103,8,1661.6060087811416,129.05677738105953,0.061988220706757594
CbfkfXqrcuE,327,3,5275.1957754508085,48.396291517897325,0.061988220706757594
CbhFYSbIMoK,101,4,1629.3418144358766,64.52838869052977,0.061988220706757594
CbhWuUnN2Pu,130,4,2097.1726324422175,64.52838869052977,0.061988220706757594
CbhrQ2kM80s,144,2,2323.021992859072,32.26419434526488,0.061988220706757594
CbiGNzLu264,290,6,4678.308180063408,96.79258303579465,0.061988220706757594
CbiPDHZNdOr,242,1,3903.967515777051,16.13209717263244,0.061988220706757594
CbiT3wKIc_q,123,3,1984.2479522337903,48.396291517897325,0.061988220706757594
CbibyueunFm,118,1,1903.5874663706281,16.13209717263244,0.061988220706757594
Cbj4pS4g_31,593,5,9566.333623371038,80.66048586316221,0.061988220706757594
CbkFDIogS1y,284,4,4581.515597027614,64.52838869052977,0.061988220706757594
CbkPaGvPhxQ,66,1,1064.7184133937412,16.13209717263244,0.061988220706757594
CbkeXDJAla6,227,5,3661.9860581875646,80.66048586316221,0.061988220706757594
CbklsYitkV_,289,17,4662.176082890775,274.24565193475155,0.061988220706757594
Cbkx2-ytNJJ,277,3,4468.5909168191865,48.396291517897325,0.061988220706757594
CbmcMH-oFUW,69,0,1113.1147049116385,0.0,0.061988220706757594
Cbmp3njstUN,178,1,2871.513296728575,16.13209717263244,0.061988220706757594
Cbm3m0VMyQ7,586,33,9453.40894316261,532.3592066968706,0.061988220706757594
CbnFVqkNL49,66,0,1064.7184133937412,0.0,0.061988220706757594
CbnQLO3A3Bv,702,25,11324.732215187974,403.3024293158111,0.061988220706757594
CbouCwxOiH-,273,5,4404.062528128657,80.66048586316221,0.061988220706757594
CbpCps3sxNw,202,4,3258.683628871753,64.52838869052977,0.061988220706757594
CbpSIoYIe6T,54,5,871.1332473221519,80.66048586316221,0.061988220706757594
CbptplzoBQW,81,7,1306.6998709832278,112.92468020842709,0.061988220706757594
Cbp14yTtbYZ,225,2,3629.7218638422996,32.26419434526488,0.061988220706757594
CbqCUpZjqxH,490,15,7904.727614589897,241.98145758948664,0.061988220706757594
Cbrw2HfNL9L,575,24,9275.955874263655,387.1703321431786,0.061988220706757594
Cbr-zFVo218,169,18,2726.324422174883,290.377749107384,0.061988220706757594
CbsEv8nuxGA,322,21,5194.535289587647,338.7740406252813,0.061988220706757594
CbsT-BwtEH2,287,12,4629.911888545511,193.5851660715893,0.061988220706757594
CbsqcgMoAle,181,7,2919.909588246472,112.92468020842709,0.061988220706757594
CbuEYo3tPpi,546,31,8808.125056257313,500.0950123516057,0.061988220706757594
CbuPeaUNO_4,139,2,2242.3615069959096,32.26419434526488,0.061988220706757594
Cbubrypookt,147,7,2371.418284376969,112.92468020842709,0.061988220706757594
CbuubY2tOmG,731,7,11792.563033194316,112.92468020842709,0.061988220706757594
Cbu-CzwICaS,45,0,725.9443727684599,0.0,0.061988220706757594
CbvHPRxtXrb,202,1,3258.683628871753,16.13209717263244,0.061988220706757594
CbwgcCcMe4D,323,7,5210.6673867602785,112.92468020842709,0.061988220706757594
CbwxmhdMsaQ,360,12,5807.554982147679,193.5851660715893,0.061988220706757594
Cbw-djItQVk,410,15,6614.159840779302,241.98145758948664,0.061988220706757594
CbxlhwOtUVB,102,3,1645.473911608509,48.396291517897325,0.061988220706757594
Cbxwq6JFtL7,484,21,7807.935031554102,338.7740406252813,0.061988220706757594
Cby1TQWIbnu,82,4,1322.8319681558603,64.52838869052977,0.061988220706757594
CbzMGnPMyn2,199,6,3210.287337353856,96.79258303579465,0.061988220706757594
CbzXmydMVEo,458,7,7388.500505065658,112.92468020842709,0.061988220706757594
CbzlTQsIkAA,104,7,1677.738105953774,112.92468020842709,0.061988220706757594
CbzzJJSuLkd,477,24,7695.010351345675,387.1703321431786,0.061988220706757594
Cbz_mNAu716,452,16,7291.707922029864,258.11355476211907,0.061988220706757594
Cb0JN6IA7l5,138,0,2226.229409823277,0.0,0.061988220706757594
Cb0UMNru60M,267,10,4307.269945092862,161.32097172632442,0.061988220706757594
Cb1umPGISbM,44,1,709.8122755958275,16.13209717263244,0.061988220706757594
Cb16BpsAocH,297,2,4791.232860271835,32.26419434526488,0.061988220706757594
Cb2Hucjg2Re,666,11,10743.976716973206,177.45306889895687,0.061988220706757594
Cb2bzVSMvYn,606,24,9776.05088661526,387.1703321431786,0.061988220706757594
Cb2s-ZGtGeZ,658,44,10614.919939592148,709.8122755958275,0.061988220706757594
Cb4j_qQsdOq,262,9,4226.6094592296995,145.188874553692,0.061988220706757594
Cb4u7who4TF,96,10,1548.6813285727144,161.32097172632442,0.061988220706757594
Cb44CWpgQP8,799,6,12889.545640933322,96.79258303579465,0.061988220706757594
Cb5JLxCNEZH,380,18,6130.1969256003285,290.377749107384,0.061988220706757594
Cb5U4pmgArU,145,8,2339.154090031704,129.05677738105953,0.061988220706757594
Cb5e9qTI4me,72,0,1161.510996429536,0.0,0.061988220706757594
Cb6vm4NsUMm,417,28,6727.084520987729,451.69872083370836,0.061988220706757594
Cb69WQFsaTD,212,1,3420.004600598078,16.13209717263244,0.061988220706757594
Cb7RfNwtDbK,826,32,13325.112264594398,516.2271095242381,0.061988220706757594
Cb7aljPIUbr,47,2,758.2085671137248,32.26419434526488,0.061988220706757594
Cb7jZp0OA8L,118,9,1903.5874663706281,145.188874553692,0.061988220706757594
Cb7x_A_Nh5f,345,30,5565.573524558193,483.9629151789733,0.061988220706757594
Cb75Cdstq56,160,0,2581.1355476211907,0.0,0.061988220706757594
Cb789e7oAnH,76,2,1226.0393851200656,32.26419434526488,0.061988220706757594
Cb8AUOeFLhn,565,31,9114.63490253733,500.0950123516057,0.061988220706757594
Cb9gws5Mi41,156,0,2516.607158930661,0.0,0.061988220706757594
Cb94ewkt4Ul,78,0,1258.3035794653306,0.0,0.061988220706757594
Cb94db2o1kr,45,2,725.9443727684599,32.26419434526488,0.061988220706757594
Cb-eI0Utcry,188,0,3032.8342684548993,0.0,0.061988220706757594
Cb_4JYCsEyI,241,18,3887.8354186044185,290.377749107384,0.061988220706757594
CcALqZapskl,874,109,14099.452928880755,1758.3985918169362,0.061988220706757594
CcAWa5mIDJ4,171,18,2758.5886165201478,290.377749107384,0.061988220706757594
CcAdNmRtIFU,407,13,6565.7635492614045,209.71726324422175,0.061988220706757594
CcA3dVWtzEk,373,9,6017.272245391901,145.188874553692,0.061988220706757594
CcA4uFWqSK6,58,2,935.6616360126817,32.26419434526488,0.061988220706757594
CcBDgFZtViq,303,12,4888.02544330763,193.5851660715893,0.061988220706757594
CcCgR5gMybV,193,1,3113.4947543180615,16.13209717263244,0.061988220706757594
CcDCIHmIERA,35,0,564.6234010421355,0.0,0.061988220706757594
CcDObiSrNwi,340,11,5484.91303869503,177.45306889895687,0.061988220706757594
CcDavzVOhQg,227,12,3661.9860581875646,193.5851660715893,0.061988220706757594
CcDmVe8FS18,87,0,1403.4924540190225,0.0,0.061988220706757594
CcFIC4pIk5v,368,4,5936.611759528739,64.52838869052977,0.061988220706757594
CcFragMMovG,363,16,5855.951273665577,258.11355476211907,0.061988220706757594
CcGAM_XtXKd,109,2,1758.3985918169362,32.26419434526488,0.061988220706757594
CcHwLlTIGcy,89,0,1435.7566483642875,0.0,0.061988220706757594
CcH9Mp3LNao,408,4,6581.895646434036,64.52838869052977,0.061988220706757594
CcILGxdr_pe,166,0,2677.9281306569856,0.0,0.061988220706757594
CcIgwYSquUu,125,1,2016.5121465790553,16.13209717263244,0.061988220706757594
CcIvHr8tKg3,162,2,2613.3997419664556,32.26419434526488,0.061988220706757594
CcKq_P7s9sd,365,3,5888.2154680108415,48.396291517897325,0.061988220706757594
CcK1WJ4Mwf7,182,5,2936.0416854191044,80.66048586316221,0.061988220706757594
CcK-vbEomMl,138,2,2226.229409823277,32.26419434526488,0.061988220706757594
CcLM639syo_,328,0,5291.327872623441,0.0,0.061988220706757594
CcLSyrtIVuy,394,1,6356.046286017182,16.13209717263244,0.061988220706757594
CcLg4kYlKH8,430,7,6936.8017842319505,112.92468020842709,0.061988220706757594
CcLrB2jL5yi,522,3,8420.954724114135,48.396291517897325,0.061988220706757594
CcLvKHiIqfo,78,4,1258.3035794653306,64.52838869052977,0.061988220706757594
CcL3sPCriX9,850,14,13712.282596737576,225.84936041685418,0.061988220706757594
CcMrv5rO8OP,328,15,5291.327872623441,241.98145758948664,0.061988220706757594
CcNA6xwLgQ7,967,16,15599.737965935572,258.11355476211907,0.061988220706757594
CcNKUk-IwwL,146,5,2355.286187204337,80.66048586316221,0.061988220706757594
CcNP8T-NVkb,478,9,7711.142448518308,145.188874553692,0.061988220706757594
CcNVV8_upPy,686,71,11066.618660425856,1145.3788992569034,0.061988220706757594
CcNldU2KUtG,218,1,3516.7971836338725,16.13209717263244,0.061988220706757594
CcNzqsMtTr4,175,1,2823.1170052106772,16.13209717263244,0.061988220706757594
CcN-KrAtB3K,1269,20,20471.63131207057,322.64194345264883,0.061988220706757594
CcODgYWtFMY,462,14,7453.028893756188,225.84936041685418,0.061988220706757594
CcOFU6vo8yG,62,4,1000.1900247032114,64.52838869052977,0.061988220706757594
CcPU4m_szY6,258,5,4162.0810705391705,80.66048586316221,0.061988220706757594
CcPkJ3RMuMj,217,7,3500.66508646124,112.92468020842709,0.061988220706757594
CcQGtbWtAS8,738,46,11905.487713402743,742.0764699410923,0.061988220706757594
CcQSw8Ct2di,380,4,6130.1969256003285,64.52838869052977,0.061988220706757594
CcQcg9Nt6a-,182,3,2936.0416854191044,48.396291517897325,0.061988220706757594
CcQfw5ithDk,508,15,8195.105363697281,241.98145758948664,0.061988220706757594
CcQr5qJoy8A,133,12,2145.5689239601147,193.5851660715893,0.061988220706757594
CcSEnRUMjIf,112,7,1806.7948833348335,112.92468020842709,0.061988220706757594
CcS6aBItu25,270,6,4355.666236610759,96.79258303579465,0.061988220706757594
CcS9uPVo-M_,87,2,1403.4924540190225,32.26419434526488,0.061988220706757594
CcTC4XYuuiI,159,1,2565.0034504485584,16.13209717263244,0.061988220706757594
CcTJvViFWw_,131,3,2113.3047296148497,48.396291517897325,0.061988220706757594
CcUafXQo2Cj,93,4,1500.2850370548172,64.52838869052977,0.061988220706757594
CcUlShGsYwF,476,46,7678.8782541730425,742.0764699410923,0.061988220706757594
CcU1LS5LPOI,249,5,4016.8921959854783,80.66048586316221,0.061988220706757594
CcVClNfNoon,432,6,6969.065978577215,96.79258303579465,0.061988220706757594
CcVMNBvu_5M,712,6,11486.0531869143,96.79258303579465,0.061988220706757594
CcVchuSoxeD,56,0,903.3974416674167,0.0,0.061988220706757594
CcVhm9NqPVn,275,8,4436.326722473922,129.05677738105953,0.061988220706757594
CcV6e3nt7NN,822,48,13260.583875903867,774.3406642863572,0.061988220706757594
CcXD_GVo7N8,261,7,4210.477362057068,112.92468020842709,0.061988220706757594
CcXnX-VMxIA,210,3,3387.740406252813,48.396291517897325,0.061988220706757594
CcX2PQ0IrE5,363,10,5855.951273665577,161.32097172632442,0.061988220706757594
CcYCOaINcwC,127,2,2048.7763409243203,32.26419434526488,0.061988220706757594
CcYOMkNs6to,492,16,7936.991808935161,258.11355476211907,0.061988220706757594
CcZ0vylKbzz,800,33,12905.677738105955,532.3592066968706,0.061988220706757594
CcaBwE1sO2g,173,1,2790.8528108654127,16.13209717263244,0.061988220706757594
CcaQD0wrOiM,153,4,2468.2108674127635,64.52838869052977,0.061988220706757594
Ccaa9lZoEPg,91,2,1468.0208427095522,32.26419434526488,0.061988220706757594
CcakGJnOUH7,568,27,9163.031194055227,435.56662366107594,0.061988220706757594
CccbrNXsBbx,447,13,7211.047436166702,209.71726324422175,0.061988220706757594
Ccc02dvM3-_,332,7,5355.856261313971,112.92468020842709,0.061988220706757594
CcdGpwJKU67,289,0,4662.176082890775,0.0,0.061988220706757594
CcdUfIyN2NN,390,13,6291.517897326653,209.71726324422175,0.061988220706757594
CcfFoP0u7cS,258,4,4162.0810705391705,64.52838869052977,0.061988220706757594
CcfizPcuQAx,301,3,4855.761248962365,48.396291517897325,0.061988220706757594
Ccf5QfuuY_v,480,19,7743.406642863572,306.5098462800164,0.061988220706757594
CchVurruO3E,178,5,2871.513296728575,80.66048586316221,0.061988220706757594
Cch92brN09E,232,4,3742.646544050727,64.52838869052977,0.061988220706757594
CciJmcIqJW-,221,1,3565.1934751517697,16.13209717263244,0.061988220706757594
CciTro2oBV5,166,3,2677.9281306569856,48.396291517897325,0.061988220706757594
CciZniUtCM_,210,6,3387.740406252813,96.79258303579465,0.061988220706757594
Cciu6uENy1y,1008,67,16261.153950013502,1080.8505105663737,0.061988220706757594
Ccj6fU4ow6g,516,18,8324.162141078341,290.377749107384,0.061988220706757594
CckSEQFsGib,270,5,4355.666236610759,80.66048586316221,0.061988220706757594
Cck8RzNIvU1,58,3,935.6616360126817,48.396291517897325,0.061988220706757594
CclCw0kIcUn,433,32,6985.198075749848,516.2271095242381,0.061988220706757594
CclM0cJNQ6F,314,11,5065.478512206587,177.45306889895687,0.061988220706757594
CcldshiIRKR,832,20,13421.904847630192,322.64194345264883,0.061988220706757594
Ccmi5c_O8NW,1248,45,20132.85727144529,725.9443727684599,0.061988220706757594
CcmptAfIUGa,408,6,6581.895646434036,96.79258303579465,0.061988220706757594
CcnJD1XuR2c,911,26,14696.340524268155,419.4345264884435,0.061988220706757594
CcnqKpjN-99,670,55,10808.505105663737,887.2653444947844,0.061988220706757594
CcnvhomulCn,220,2,3549.0613779791374,32.26419434526488,0.061988220706757594
Ccn1VuTIMxk,115,6,1855.191174852731,96.79258303579465,0.061988220706757594
CcpLo7rshVx,175,6,2823.1170052106772,96.79258303579465,0.061988220706757594
CcpT4KJA37F,554,30,8937.181833638373,483.9629151789733,0.061988220706757594
Ccpt-HeMbfB,821,15,13244.451778731236,241.98145758948664,0.061988220706757594
Ccp8SaDKqDn,536,14,8646.80408453099,225.84936041685418,0.061988220706757594
CcqDwyaN12O,228,1,3678.118155360197,16.13209717263244,0.061988220706757594
CcqIvantSBM,271,44,4371.798333783392,709.8122755958275,0.061988220706757594
CcqQGNxKjai,231,2,3726.514446878094,32.26419434526488,0.061988220706757594
Ccr1cWporpl,156,3,2516.607158930661,48.396291517897325,0.061988220706757594
CcsBFaksTmi,144,2,2323.021992859072,32.26419434526488,0.061988220706757594
CcsQe2vOPUl,241,8,3887.8354186044185,129.05677738105953,0.061988220706757594
CcsfjdZqOGM,414,13,6678.688229469832,209.71726324422175,0.061988220706757594
Ccuh0LRshgq,218,8,3516.7971836338725,129.05677738105953,0.061988220706757594
CcuttnksP-f,274,1,4420.194625301289,16.13209717263244,0.061988220706757594
Ccu8uGzOl3b,134,2,2161.7010211327474,32.26419434526488,0.061988220706757594
CcvG12iMtyP,164,3,2645.6639363117206,48.396291517897325,0.061988220706757594
CcvQT6hMSNO,224,2,3613.589766669667,32.26419434526488,0.061988220706757594
CcvjtbJugwV,1479,30,23859.371718323382,483.9629151789733,0.061988220706757594
CcvnETzFsne,434,1,7001.33017292248,16.13209717263244,0.061988220706757594
Ccvql8Up1sD,135,9,2177.8331183053797,145.188874553692,0.061988220706757594
CcvyLF_LIZp,548,9,8840.389250602579,145.188874553692,0.061988220706757594
Ccv2KZ1IjPl,153,18,2468.2108674127635,290.377749107384,0.061988220706757594
Ccv6NIoo9kT,691,17,11147.279146289018,274.24565193475155,0.061988220706757594
Ccv--jtsTzs,324,4,5226.799483932911,64.52838869052977,0.061988220706757594
CcwruGfMpRm,212,11,3420.004600598078,177.45306889895687,0.061988220706757594
Ccw5ddys00m,208,3,3355.476211907548,48.396291517897325,0.061988220706757594
CcxFPVqujlP,473,5,7630.481962655145,80.66048586316221,0.061988220706757594
CcxRpLxOIJH,186,8,3000.5700741096343,129.05677738105953,0.061988220706757594
Ccx6cr6OtqO,102,0,1645.473911608509,0.0,0.061988220706757594
CcyADrWN9ca,629,13,10147.089121585806,209.71726324422175,0.061988220706757594
CcycFjTOANP,455,11,7340.104213547761,177.45306889895687,0.061988220706757594
CczhVGdMado,120,8,1935.851660715893,129.05677738105953,0.061988220706757594
CczvfeXuMAV,391,4,6307.649994499285,64.52838869052977,0.061988220706757594
Ccz0lREF5L3,167,10,2694.060227829618,161.32097172632442,0.061988220706757594
Cc0NvxjNAjl,105,0,1693.8702031264065,0.0,0.061988220706757594
Cc0XtCatovP,534,7,8614.539890185724,112.92468020842709,0.061988220706757594
Cc0mgyMFNO3,314,0,5065.478512206587,0.0,0.061988220706757594
Cc1786dsqGD,399,15,6436.706771880345,241.98145758948664,0.061988220706757594
Cc2To0bN75n,150,3,2419.8145758948663,48.396291517897325,0.061988220706757594
Cc20swxtP3k,83,1,1338.9640653284928,16.13209717263244,0.061988220706757594
Cc26Ec0Ik0t,328,4,5291.327872623441,64.52838869052977,0.061988220706757594
Cc3D9pCNyWN,196,5,3161.8910458359587,80.66048586316221,0.061988220706757594
Cc3HylmID1-,244,6,3936.231710122316,96.79258303579465,0.061988220706757594
Cc4dl5vMa-G,215,5,3468.4008921159752,80.66048586316221,0.061988220706757594
Cc5AEHZMm4L,260,6,4194.345264884435,96.79258303579465,0.061988220706757594
Cc7WOv8J94d,290,14,4678.308180063408,225.84936041685418,0.061988220706757594
Cc7gDvUI_3p,105,0,1693.8702031264065,0.0,0.061988220706757594
Cc72a5pOwjQ,154,4,2484.342964585396,64.52838869052977,0.061988220706757594
Cc8FxZxOkkr,83,1,1338.9640653284928,16.13209717263244,0.061988220706757594
Cc8UKwHNEjM,160,1,2581.1355476211907,16.13209717263244,0.061988220706757594
Cc94UN_I_u1,53,0,855.0011501495195,0.0,0.061988220706757594
Cc-G2ansU9O,297,15,4791.232860271835,241.98145758948664,0.061988220706757594
Cc-XyCjsCUL,278,5,4484.723013991819,80.66048586316221,0.061988220706757594
Cc-nPW8ulBI,140,2,2258.493604168542,32.26419434526488,0.061988220706757594
CdAtri8siZ_,256,4,4129.816876193905,64.52838869052977,0.061988220706757594
CdA8j3huruq,251,6,4049.156390330743,96.79258303579465,0.061988220706757594
CdBJJX7MDJt,643,23,10372.93848200266,371.03823497054617,0.061988220706757594
CdBYn0KuI7s,224,6,3613.589766669667,96.79258303579465,0.061988220706757594
CdBlRarOOCw,97,2,1564.8134257453469,32.26419434526488,0.061988220706757594
CdC3o0rMnPf,79,0,1274.4356766379628,0.0,0.061988220706757594
CdDSQ_io2v2,59,1,951.7937331853141,16.13209717263244,0.061988220706757594
CdDg4K3MHA_,165,9,2661.796033484353,145.188874553692,0.061988220706757594
CdD1lRpN3Xt,185,0,2984.437976937002,0.0,0.061988220706757594
CdEIvNflpgf,239,6,3855.571224259154,96.79258303579465,0.061988220706757594
CdFVia1OraK,209,0,3371.6083090801803,0.0,0.061988220706757594
CdFaoW3uaaI,247,3,3984.6280016402134,48.396291517897325,0.061988220706757594
CdFtjVvMX7Q,78,0,1258.3035794653306,0.0,0.061988220706757594
CdGGKBhOkJa,725,17,11695.770450158521,274.24565193475155,0.061988220706757594
CdGaXysOKG1,310,25,5000.950123516057,403.3024293158111,0.061988220706757594
CdGn6zUI1To,41,1,661.4159840779301,16.13209717263244,0.061988220706757594
CdG1-65Mm8I,129,2,2081.0405352695852,32.26419434526488,0.061988220706757594
CdH6XXvsA3x,105,3,1693.8702031264065,48.396291517897325,0.061988220706757594
CdINI10MQRT,194,6,3129.6268514906938,96.79258303579465,0.061988220706757594
CdIcaQ_ssHL,81,1,1306.6998709832278,16.13209717263244,0.061988220706757594
CdIqvn7u7XN,143,1,2306.889895686439,16.13209717263244,0.061988220706757594
CdIxXoqME9d,167,2,2694.060227829618,32.26419434526488,0.061988220706757594
CdI_IZDtWx0,66,1,1064.7184133937412,16.13209717263244,0.061988220706757594
CdJSpq6FtVN,100,7,1613.2097172632443,112.92468020842709,0.061988220706757594
CdKfIcNMcNC,198,21,3194.1552401812237,338.7740406252813,0.061988220706757594
CdKp-ZbM0kB,110,4,1774.5306889895687,64.52838869052977,0.061988220706757594
CdK6rFvsi3_,162,1,2613.3997419664556,16.13209717263244,0.061988220706757594
CdLefmquAsK,158,12,2548.8713532759257,193.5851660715893,0.061988220706757594
CdLt8uyuvtv,146,1,2355.286187204337,16.13209717263244,0.061988220706757594
CdL7zbWI6Pz,49,2,790.4727614589897,32.26419434526488,0.061988220706757594
CdNGxYvMzLG,368,15,5936.611759528739,241.98145758948664,0.061988220706757594
CdNnmtisWgL,150,6,2419.8145758948663,96.79258303579465,0.061988220706757594
CdN1tUPs29S,176,1,2839.24910238331,16.13209717263244,0.061988220706757594
CdOB7k1s9Mp,100,1,1613.2097172632443,16.13209717263244,0.061988220706757594
CdOPmM1OoAx,99,4,1597.0776200906118,64.52838869052977,0.061988220706757594
CdPwP-JM36E,74,3,1193.7751907748006,48.396291517897325,0.061988220706757594
CdP9VoTMgCp,87,0,1403.4924540190225,0.0,0.061988220706757594
CdQIC6QsPTg,234,3,3774.9107383959918,48.396291517897325,0.061988220706757594
CdQgW3yMStu,197,6,3178.023143008591,96.79258303579465,0.061988220706757594
CdQugk_siQK,233,17,3758.778641223359,274.24565193475155,0.061988220706757594
CdSnPzNszn9,149,0,2403.682478722234,0.0,0.061988220706757594
CdS5kA0MebG,364,4,5872.083370838209,64.52838869052977,0.061988220706757594
CdTHUb1M_PQ,150,3,2419.8145758948663,48.396291517897325,0.061988220706757594
CdTUSK6qKsJ,94,1,1516.4171342274497,16.13209717263244,0.061988220706757594
CdTj4sAlyPp,259,3,4178.213167711802,48.396291517897325,0.061988220706757594
CdU3b7jOi81,114,4,1839.0590776800984,64.52838869052977,0.061988220706757594
CdVVE7hL1KB,299,13,4823.497054617101,209.71726324422175,0.061988220706757594
CdVir6YOhLs,175,0,2823.1170052106772,0.0,0.061988220706757594
CdVyY6hojlu,80,0,1290.5677738105953,0.0,0.061988220706757594
CdV-FShttoc,89,0,1435.7566483642875,0.0,0.061988220706757594
CdXd-xMu19P,139,3,2242.3615069959096,48.396291517897325,0.061988220706757594
CdXkd9FAY4K,117,1,1887.4553691979959,16.13209717263244,0.061988220706757594
CdXyor3Mm5z,82,1,1322.8319681558603,16.13209717263244,0.061988220706757594
